season_end_year,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,b365h,b365d,b365a,bbavh,bbavd,bbava,psh,psd,psa,o_h,o_d,o_a,imp_h_raw,imp_d_raw,imp_a_raw,overround,p_home,p_draw,p_away
2021,2020-10-04,southampton,west brom,2,0,1.2,0.2,1.72,3.8,4.75,NA,NA,NA,1.78,3.91,4.71,1.72,3.8,4.75,0.5813953488372093,0.2631578947368421,0.21052631578947367,1.0550795593635252,0.5510440835266821,0.24941995359628769,0.19953596287703013
2021,2020-10-04,leicester,west ham,0,3,0.6,2,1.61,4.2,5.25,NA,NA,NA,1.7,4.16,4.94,1.61,4.2,5.25,0.6211180124223602,0.23809523809523808,0.19047619047619047,1.0496894409937887,0.591715976331361,0.22682445759368838,0.1814595660749507
2021,2020-10-04,arsenal,sheffield utd,2,1,0.6,0.2,1.57,4,6,NA,NA,NA,1.56,4.17,6.73,1.57,4,6,0.6369426751592356,0.25,0.16666666666666666,1.0536093418259023,0.6045340050377834,0.23727959697732998,0.15818639798488665
2021,2020-10-04,wolves,fulham,1,0,1.2,0.9,1.5,4,7.5,NA,NA,NA,1.51,4.2,7.63,1.5,4,7.5,0.6666666666666666,0.25,0.13333333333333333,1.05,0.6349206349206349,0.23809523809523808,0.12698412698412698
2021,2020-10-04,man united,tottenham,1,6,0.9,3.4,1.85,3.8,4,NA,NA,NA,1.93,3.76,4.09,1.85,3.8,4,0.5405405405405405,0.2631578947368421,0.25,1.0536984352773826,0.5129935875801552,0.24974687816402294,0.2372595342558218
2021,2020-10-04,aston villa,liverpool,7,2,2.7,1.8,10,5.5,1.3,NA,NA,NA,10.05,5.4,1.33,10,5.5,1.3,0.1,0.18181818181818182,0.7692307692307692,1.051048951048951,0.09514304723885564,0.17298735861610115,0.7318695941450433
2021,2020-10-17,everton,liverpool,2,2,1.2,2.6,3.75,4.2,1.83,NA,NA,NA,4.04,4.2,1.87,3.75,4.2,1.83,0.26666666666666666,0.23809523809523808,0.5464480874316939,1.0512099921935987,0.25367592455072036,0.2264963612060003,0.5198277142432793
2021,2020-10-17,chelsea,southampton,3,3,1.8,1.9,1.45,4.75,6.5,NA,NA,NA,1.56,4.53,6.14,1.45,4.75,6.5,0.6896551724137931,0.21052631578947367,0.15384615384615385,1.0540276420494208,0.6543046357615894,0.1997350993377483,0.14596026490066225
2021,2020-10-17,man city,arsenal,1,0,1.3,0.9,1.44,5,6.5,NA,NA,NA,1.51,4.87,6.36,1.44,5,6.5,0.6944444444444444,0.2,0.15384615384615385,1.0482905982905981,0.6624541377904607,0.1907867916836527,0.14675907052588671
2021,2020-10-17,newcastle,man united,1,4,0.9,2.3,4.75,4,1.66,NA,NA,NA,4.87,4.18,1.74,4.75,4,1.66,0.21052631578947367,0.25,0.6024096385542169,1.0629359543436907,0.19806114839671882,0.23519761372110362,0.5667412378821775
2021,2020-10-18,sheffield utd,fulham,1,1,1.7,1.5,2.1,3.3,3.7,NA,NA,NA,2.15,3.4,3.84,2.1,3.3,3.7,0.47619047619047616,0.30303030303030304,0.27027027027027023,1.0494910494910494,0.4537346711259755,0.28874024526198444,0.25752508361204013
2021,2020-10-18,crystal palace,brighton,1,1,0.8,1.7,2.62,3.3,2.7,NA,NA,NA,2.73,3.34,2.83,2.62,3.3,2.7,0.38167938931297707,0.30303030303030304,0.37037037037037035,1.0550800627136505,0.36175395858708886,0.28721071863581,0.3510353227771011
2021,2020-10-18,tottenham,west ham,3,3,1.7,1.9,1.57,4.33,5.5,NA,NA,NA,1.64,4.21,5.63,1.57,4.33,5.5,0.6369426751592356,0.23094688221709006,0.18181818181818182,1.0497077391945075,0.6067809651932196,0.2200106501970796,0.17320838460970087
2021,2020-10-18,leicester,aston villa,0,1,0.6,0.7,1.83,3.8,4.1,NA,NA,NA,1.93,3.89,4.1,1.83,3.8,4.1,0.5464480874316939,0.2631578947368421,0.24390243902439027,1.0535084211929262,0.5186936112128375,0.24979192329460334,0.23151446549255922
2021,2020-10-19,west brom,burnley,0,0,0.8,1.1,2.45,3.3,2.9,NA,NA,NA,2.54,3.37,3.05,2.45,3.3,2.9,0.4081632653061224,0.30303030303030304,0.3448275862068966,1.056021154543322,0.3865105008077544,0.28695476575121165,0.32653473344103395
2021,2020-10-19,leeds,wolves,0,1,1,0.4,2.5,3.3,2.87,NA,NA,NA,2.55,3.31,3.07,2.5,3.3,2.87,0.4,0.30303030303030304,0.3484320557491289,1.051462358779432,0.38042255784061696,0.2881989074550128,0.3313785347043701
2021,2020-10-23,aston villa,leeds,0,3,1.4,2.7,2.05,3.75,3.3,NA,NA,NA,2.13,3.83,3.44,2.05,3.75,3.3,0.48780487804878053,0.26666666666666666,0.30303030303030304,1.0575018477457503,0.4612804025719877,0.2521666200726866,0.28655297735532564
2021,2020-10-24,west ham,man city,1,1,0.3,1,8,5.25,1.36,NA,NA,NA,7.51,5.3,1.42,8,5.25,1.36,0.125,0.19047619047619047,0.7352941176470588,1.0507703081232491,0.11896034655114963,0.18127290903032325,0.6997667444185273
2021,2020-10-24,fulham,crystal palace,1,2,1.1,2.5,2.75,3.1,2.7,NA,NA,NA,2.8,3.21,2.86,2.75,3.1,2.7,0.36363636363636365,0.3225806451612903,0.37037037037037035,1.0565873791680245,0.34416118421052627,0.30530427631578944,0.3505345394736841
2021,2020-10-24,man united,chelsea,0,0,0.6,0.2,2.37,3.6,2.8,NA,NA,NA,2.45,3.65,2.97,2.37,3.6,2.8,0.42194092827004215,0.2777777777777778,0.35714285714285715,1.056861563190677,0.3992395437262357,0.2628326996197719,0.33792775665399244
2021,2020-10-24,liverpool,sheffield utd,2,1,2.3,1.6,1.22,6.5,12,NA,NA,NA,1.25,6.66,12.96,1.22,6.5,12,0.819672131147541,0.15384615384615385,0.08333333333333333,1.0568516183270282,0.7755791985681615,0.14557024957740877,0.07885055185442974
2021,2020-10-25,southampton,everton,2,0,0.7,0.4,2.75,3.4,2.55,NA,NA,NA,2.84,3.58,2.58,2.75,3.4,2.55,0.36363636363636365,0.29411764705882354,0.3921568627450981,1.049910873440285,0.34634974533106966,0.28013582342954163,0.3735144312393889
2021,2020-10-25,wolves,newcastle,1,1,0.7,0.3,1.75,3.5,5.25,NA,NA,NA,1.79,3.59,5.48,1.75,3.5,5.25,0.5714285714285714,0.2857142857142857,0.19047619047619047,1.0476190476190474,0.5454545454545455,0.27272727272727276,0.18181818181818185
2021,2020-10-25,arsenal,leicester,0,1,0.7,0.7,1.9,3.75,3.8,NA,NA,NA,1.95,3.83,4.06,1.9,3.75,3.8,0.5263157894736842,0.26666666666666666,0.2631578947368421,1.056140350877193,0.4983388704318937,0.25249169435215946,0.24916943521594684
2021,2020-10-26,brighton,west brom,1,1,0.5,0.4,1.7,4,4.75,NA,NA,NA,1.78,4.08,4.7,1.7,4,4.75,0.5882352941176471,0.25,0.21052631578947367,1.0487616099071206,0.5608856088560886,0.23837638376383766,0.2007380073800738
2021,2020-10-26,burnley,tottenham,0,1,1,0.6,5.75,4,1.6,NA,NA,NA,5.63,4.15,1.66,5.75,4,1.6,0.17391304347826086,0.25,0.625,1.0489130434782608,0.16580310880829016,0.2383419689119171,0.5958549222797929
2021,2020-10-30,wolves,crystal palace,2,0,1.3,0.7,2,3.2,4.33,NA,NA,NA,2.07,3.21,4.41,2,3.2,4.33,0.5,0.3125,0.23094688221709006,1.0434468822170901,0.4791810762207774,0.2994881726379859,0.22133075114123665
2021,2020-10-31,sheffield utd,man city,0,1,0.5,1.6,9.5,6,1.28,NA,NA,NA,9.8,5.91,1.33,9.5,6,1.28,0.10526315789473684,0.16666666666666666,0.78125,1.0531798245614035,0.09994794377928162,0.15825091098386257,0.7418011452368558
2021,2020-10-31,burnley,chelsea,0,3,0.5,0.9,6,4.5,1.5,NA,NA,NA,6.32,4.39,1.56,6,4.5,1.5,0.16666666666666666,0.2222222222222222,0.6666666666666666,1.0555555555555554,0.15789473684210528,0.2105263157894737,0.6315789473684211
2021,2020-10-31,liverpool,west ham,2,1,1.7,0.3,1.36,5.25,7.5,NA,NA,NA,1.4,5.32,8.03,1.36,5.25,7.5,0.7352941176470588,0.19047619047619047,0.13333333333333333,1.0591036414565826,0.6942607775720708,0.1798466014281936,0.12589262099973553
2021,2020-11-01,aston villa,southampton,3,4,1.9,0.7,2.45,3.5,2.8,NA,NA,NA,2.53,3.72,2.81,2.45,3.5,2.8,0.4081632653061224,0.2857142857142857,0.35714285714285715,1.0510204081632653,0.3883495145631068,0.27184466019417475,0.33980582524271846
2021,2020-11-01,newcastle,everton,2,1,2.9,1.5,3.7,3.4,2.05,NA,NA,NA,3.82,3.56,2.09,3.7,3.4,2.05,0.27027027027027023,0.29411764705882354,0.48780487804878053,1.0521927953778742,0.2568638290031325,0.2795282845034089,0.4636078864934587
2021,2020-11-01,man united,arsenal,0,1,0.4,1,2,3.6,3.6,NA,NA,NA,2.05,3.78,3.73,2,3.6,3.6,0.5,0.2777777777777778,0.2777777777777778,1.0555555555555556,0.47368421052631576,0.2631578947368421,0.2631578947368421
2021,2020-11-01,tottenham,brighton,2,1,1.7,0.3,1.61,4,5.5,NA,NA,NA,1.65,4.26,5.54,1.61,4,5.5,0.6211180124223602,0.25,0.18181818181818182,1.052936194240542,0.5898914063547392,0.23743129105778257,0.17267730258747824
2021,2020-11-02,fulham,west brom,2,0,1.5,0.5,2.4,3.3,3,NA,NA,NA,2.47,3.4,3.13,2.4,3.3,3,0.4166666666666667,0.30303030303030304,0.3333333333333333,1.053030303030303,0.3956834532374101,0.2877697841726619,0.31654676258992803
2021,2020-11-02,leeds,leicester,1,4,2.1,2.9,2.5,3.6,2.62,NA,NA,NA,2.59,3.65,2.79,2.5,3.6,2.62,0.4,0.2777777777777778,0.38167938931297707,1.0594571670907549,0.3775518373228725,0.26218877591866147,0.3602593867584661
2021,2020-11-06,brighton,burnley,0,0,1.5,0.5,1.85,3.5,4.33,NA,NA,NA,1.93,3.51,4.63,1.85,3.5,4.33,0.5405405405405405,0.2857142857142857,0.23094688221709006,1.0572017084719163,0.511293669135136,0.2702552251142862,0.21845110575057775
2021,2020-11-06,southampton,newcastle,2,0,0.7,0.3,2,3.6,3.7,NA,NA,NA,2.08,3.62,3.8,2,3.6,3.7,0.5,0.2777777777777778,0.27027027027027023,1.048048048048048,0.47707736389684813,0.26504297994269344,0.2578796561604584
2021,2020-11-07,everton,man united,1,3,0.4,1.5,2.9,3.5,2.37,NA,NA,NA,2.98,3.65,2.44,2.9,3.5,2.37,0.3448275862068966,0.2857142857142857,0.42194092827004215,1.0524828001912243,0.32763251441662067,0.2714669405166285,0.40090054506675094
2021,2020-11-07,crystal palace,leeds,4,1,0.9,0.8,2.87,3.4,2.45,NA,NA,NA,2.99,3.48,2.52,2.87,3.4,2.45,0.3484320557491289,0.29411764705882354,0.4081632653061224,1.0507129681140748,0.3316148808694441,0.27992197296920723,0.38846314616134875
2021,2020-11-07,chelsea,sheffield utd,4,1,2.2,0.4,1.36,5,8.5,NA,NA,NA,1.41,5.06,8.48,1.36,5,8.5,0.7352941176470588,0.2,0.11764705882352941,1.0529411764705883,0.6983240223463686,0.18994413407821228,0.11173184357541899
2021,2020-11-07,west ham,fulham,1,0,1.3,1.7,1.83,3.75,4.2,NA,NA,NA,1.85,3.98,4.34,1.83,3.75,4.2,0.5464480874316939,0.26666666666666666,0.23809523809523808,1.0512099921935987,0.5198277142432793,0.25367592455072036,0.2264963612060003
2021,2020-11-08,west brom,tottenham,0,1,0.8,1.9,7,4.33,1.45,NA,NA,NA,6.58,4.45,1.54,7,4.33,1.45,0.14285714285714285,0.23094688221709006,0.6896551724137931,1.063459197488026,0.13433250960129228,0.2171657199097104,0.6485017704889973
2021,2020-11-08,leicester,wolves,1,0,2,0.8,2.3,3.2,3.25,NA,NA,NA,2.47,3.17,3.35,2.3,3.2,3.25,0.4347826086956522,0.3125,0.3076923076923077,1.0549749163879598,0.41212601545472566,0.29621557360808404,0.2916584109371904
2021,2020-11-08,man city,liverpool,1,1,1.4,1.2,1.95,4.2,3.4,NA,NA,NA,2,4.2,3.56,1.95,4.2,3.4,0.5128205128205129,0.23809523809523808,0.29411764705882354,1.0450333979745745,0.4907216494845361,0.22783505154639172,0.28144329896907216
2021,2020-11-08,arsenal,aston villa,0,3,1.5,1.8,1.65,4.1,5,NA,NA,NA,1.7,4.11,5.27,1.65,4.1,5,0.6060606060606061,0.24390243902439027,0.2,1.0499630450849964,0.5772208925805997,0.23229621286780233,0.19048289455159792
2021,2020-11-21,newcastle,chelsea,0,2,0.3,1.5,6.5,4.75,1.45,NA,NA,NA,6.74,4.61,1.52,6.5,4.75,1.45,0.15384615384615385,0.21052631578947367,0.6896551724137931,1.0540276420494208,0.14596026490066225,0.1997350993377483,0.6543046357615894
2021,2020-11-21,aston villa,brighton,1,2,1.5,1.4,2.15,3.6,3.2,NA,NA,NA,2.24,3.69,3.28,2.15,3.6,3.2,0.46511627906976744,0.2777777777777778,0.3125,1.0553940568475453,0.4407039020657995,0.2631981637337414,0.29609793420045905
2021,2020-11-21,tottenham,man city,2,0,0.7,1.4,4,4,1.8,NA,NA,NA,4.24,4.21,1.82,4,4,1.8,0.25,0.25,0.5555555555555556,1.0555555555555556,0.23684210526315788,0.23684210526315788,0.5263157894736842
2021,2020-11-21,man united,west brom,1,0,2.4,0.6,1.3,5.5,9.5,NA,NA,NA,1.34,5.5,10.03,1.3,5.5,9.5,0.7692307692307692,0.18181818181818182,0.10526315789473684,1.056312108943688,0.7282229965156793,0.17212543554006968,0.09965156794425085
2021,2020-11-22,fulham,everton,2,3,1.9,2,3.9,3.9,1.85,NA,NA,NA,4.06,3.86,1.93,3.9,3.9,1.85,0.25641025641025644,0.25641025641025644,0.5405405405405405,1.0533610533610533,0.24342105263157898,0.24342105263157898,0.513157894736842
2021,2020-11-22,sheffield utd,west ham,0,1,0.9,2.1,3,3.25,2.4,NA,NA,NA,3.2,3.3,2.48,3,3.25,2.4,0.3333333333333333,0.3076923076923077,0.4166666666666667,1.0576923076923077,0.3151515151515151,0.2909090909090909,0.393939393939394
2021,2020-11-22,leeds,arsenal,0,0,1.8,0.9,3,3.75,2.2,NA,NA,NA,3.18,3.84,2.25,3,3.75,2.2,0.3333333333333333,0.26666666666666666,0.45454545454545453,1.0545454545454545,0.3160919540229885,0.25287356321839083,0.4310344827586207
2021,2020-11-22,liverpool,leicester,3,0,3.1,1.6,1.85,4,3.8,NA,NA,NA,1.88,4.08,3.84,1.85,4,3.8,0.5405405405405405,0.25,0.2631578947368421,1.0536984352773826,0.5129935875801552,0.2372595342558218,0.24974687816402294
2021,2020-11-23,burnley,crystal palace,1,0,1.5,1.5,2.75,3.1,2.75,NA,NA,NA,2.89,3.06,2.89,2.75,3.1,2.75,0.36363636363636365,0.3225806451612903,0.36363636363636365,1.0498533724340176,0.3463687150837989,0.30726256983240224,0.3463687150837989
2021,2020-11-23,wolves,southampton,1,1,1.5,1,2.3,3.25,3.25,NA,NA,NA,2.34,3.34,3.41,2.3,3.25,3.25,0.4347826086956522,0.3076923076923077,0.3076923076923077,1.0501672240802677,0.41401273885350315,0.2929936305732484,0.2929936305732484
2021,2020-11-27,crystal palace,newcastle,0,2,0.6,1.3,2.05,3.25,3.75,NA,NA,NA,2.18,3.3,3.84,2.05,3.25,3.75,0.48780487804878053,0.3076923076923077,0.26666666666666666,1.0621638524077548,0.45925577013659924,0.2896844088553933,0.25105982100800756
2021,2020-11-28,brighton,liverpool,1,1,2.3,0.2,5.5,4.2,1.57,NA,NA,NA,5.42,4.25,1.65,5.5,4.2,1.57,0.18181818181818182,0.23809523809523808,0.6369426751592356,1.0568560950726555,0.1720368389470114,0.22528633671632445,0.6026768243366641
2021,2020-11-28,man city,burnley,5,0,1.7,0.5,1.16,7.5,16,NA,NA,NA,1.18,8.3,14.98,1.16,7.5,16,0.8620689655172414,0.13333333333333333,0.0625,1.0579022988505749,0.8148852369957897,0.12603558332201548,0.05907917968219475
2021,2020-11-28,everton,leeds,0,1,1.2,2.9,1.95,3.8,3.6,NA,NA,NA,2.07,3.76,3.64,1.95,3.8,3.6,0.5128205128205129,0.2631578947368421,0.2777777777777778,1.053756185335133,0.4866595517609391,0.2497331910352187,0.263607257203842
2021,2020-11-28,west brom,sheffield utd,1,0,1.2,2.9,2.6,3.2,2.8,NA,NA,NA,2.66,3.22,2.99,2.6,3.2,2.8,0.3846153846153846,0.3125,0.35714285714285715,1.0542582417582418,0.3648208469055374,0.29641693811074915,0.33876221498371334
2021,2020-11-29,southampton,man united,2,3,0.5,2.1,4,3.5,1.95,NA,NA,NA,3.94,3.66,2.02,4,3.5,1.95,0.25,0.2857142857142857,0.5128205128205129,1.0485347985347986,0.23842794759825325,0.2724890829694323,0.48908296943231444
2021,2020-11-29,chelsea,tottenham,0,0,0.8,0.2,2.05,3.5,3.6,NA,NA,NA,2.14,3.51,3.69,2.05,3.5,3.6,0.48780487804878053,0.2857142857142857,0.2777777777777778,1.0512969415408442,0.46400294605045106,0.27177315411526415,0.2642238998342846
2021,2020-11-29,arsenal,wolves,1,2,1.5,1.8,2.05,3.4,3.75,NA,NA,NA,2.18,3.33,3.81,2.05,3.4,3.75,0.48780487804878053,0.29411764705882354,0.26666666666666666,1.0485891917742707,0.4652011310772599,0.2804889172671714,0.25430995165556874
2021,2020-11-30,leicester,fulham,1,2,1.2,2.2,1.5,4.33,6.5,NA,NA,NA,1.54,4.53,6.44,1.5,4.33,6.5,0.6666666666666666,0.23094688221709006,0.15384615384615385,1.0514597027299106,0.6340391980175715,0.2196440639783735,0.14631673800405498
2021,2020-11-30,west ham,aston villa,2,1,0.4,2.5,2.25,3.6,3,NA,NA,NA,2.36,3.64,3.09,2.25,3.6,3,0.4444444444444444,0.2777777777777778,0.3333333333333333,1.0555555555555556,0.42105263157894735,0.2631578947368421,0.3157894736842105
2021,2020-12-05,burnley,everton,1,1,0.8,2.2,4,3.5,1.9,NA,NA,NA,4.14,3.58,1.99,4,3.5,1.9,0.25,0.2857142857142857,0.5263157894736842,1.0620300751879699,0.23539823008849559,0.26902654867256637,0.49557522123893805
2021,2020-12-05,west ham,man united,1,3,2,1.7,3.6,3.6,2,NA,NA,NA,3.75,3.69,2.06,3.6,3.6,2,0.2777777777777778,0.2777777777777778,0.5,1.0555555555555556,0.2631578947368421,0.2631578947368421,0.47368421052631576
2021,2020-12-05,chelsea,leeds,3,1,4.1,0.8,1.5,4.5,6,NA,NA,NA,1.56,4.54,6.19,1.5,4.5,6,0.6666666666666666,0.2222222222222222,0.16666666666666666,1.0555555555555556,0.631578947368421,0.21052631578947367,0.15789473684210525
2021,2020-12-06,west brom,crystal palace,1,5,0.7,1.6,2.87,3.2,2.55,NA,NA,NA,2.98,3.3,2.61,2.87,3.2,2.55,0.3484320557491289,0.3125,0.3921568627450981,1.0530889184942271,0.33086670045615807,0.2967460719716168,0.37238722757222503
2021,2020-12-06,sheffield utd,leicester,1,2,0.2,1.4,3.8,3.5,1.95,NA,NA,NA,4.02,3.54,2.04,3.8,3.5,1.95,0.2631578947368421,0.2857142857142857,0.5128205128205129,1.0616926932716408,0.24786635191574355,0.2691120392228073,0.483021608861449
2021,2020-12-06,tottenham,arsenal,2,0,0.3,0.6,1.95,3.6,3.8,NA,NA,NA,2.07,3.56,3.87,1.95,3.6,3.8,0.5128205128205129,0.2777777777777778,0.2631578947368421,1.0537561853351327,0.4866595517609392,0.26360725720384204,0.24973319103521877
2021,2020-12-06,liverpool,wolves,4,0,1.2,0.4,1.5,4.33,6.5,NA,NA,NA,1.54,4.25,7.17,1.5,4.33,6.5,0.6666666666666666,0.23094688221709006,0.15384615384615385,1.0514597027299106,0.6340391980175715,0.2196440639783735,0.14631673800405498
2021,2020-12-07,brighton,southampton,1,2,1.9,1.4,2.45,3.4,2.9,NA,NA,NA,2.56,3.46,2.93,2.45,3.4,2.9,0.4081632653061224,0.29411764705882354,0.3448275862068966,1.0471084985718426,0.3898003558015417,0.2808855505040522,0.329314093694406
2021,2020-12-11,leeds,west ham,1,2,1.6,1.3,2.15,3.7,3.1,NA,NA,NA,2.22,3.71,3.3,2.15,3.7,3.1,0.46511627906976744,0.27027027027027023,0.3225806451612903,1.057967194501328,0.43963204292832503,0.2554618627826753,0.3049060942889996
2021,2020-12-12,wolves,aston villa,0,1,1.1,1.4,2.25,3.25,3.25,NA,NA,NA,2.4,3.32,3.28,2.25,3.25,3.25,0.4444444444444444,0.3076923076923077,0.3076923076923077,1.0598290598290598,0.4193548387096774,0.2903225806451613,0.2903225806451613
2021,2020-12-12,newcastle,west brom,2,1,0.8,0.6,2.45,3.2,3,NA,NA,NA,2.62,3.32,2.95,2.45,3.2,3,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252
2021,2020-12-12,man united,man city,0,0,0.6,1.3,4.33,4.2,1.72,NA,NA,NA,4.49,4.32,1.75,4.33,4.2,1.72,0.23094688221709006,0.23809523809523808,0.5813953488372093,1.0504374691495375,0.21985781067393842,0.22666293338527463,0.553479255940787
2021,2020-12-12,everton,chelsea,1,0,1.2,0.7,4.33,4.2,1.7,NA,NA,NA,4.52,4.28,1.76,4.33,4.2,1.7,0.23094688221709006,0.23809523809523808,0.5882352941176471,1.0572774144299752,0.21843546363997918,0.22519656132407379,0.556367975035947
2021,2020-12-13,southampton,sheffield utd,3,0,2,0.3,1.7,3.75,5,NA,NA,NA,1.73,4.01,5.07,1.7,3.75,5,0.5882352941176471,0.26666666666666666,0.2,1.0549019607843138,0.5576208178438662,0.2527881040892193,0.1895910780669145
2021,2020-12-13,crystal palace,tottenham,1,1,1.6,0.9,4.5,3.9,1.72,NA,NA,NA,4.92,3.83,1.79,4.5,3.9,1.72,0.2222222222222222,0.25641025641025644,0.5813953488372093,1.060027827469688,0.20963810238139882,0.24189011813238331,0.548471779486218
2021,2020-12-13,fulham,liverpool,1,1,1.5,1.8,9,5.5,1.3,NA,NA,NA,8.67,5.98,1.34,9,5.5,1.3,0.1111111111111111,0.18181818181818182,0.7692307692307692,1.062160062160062,0.10460863204096563,0.17117776152158012,0.7242136064374544
2021,2020-12-13,leicester,brighton,3,0,1.5,0.9,2,3.5,3.8,NA,NA,NA,2.06,3.56,3.91,2,3.5,3.8,0.5,0.2857142857142857,0.2631578947368421,1.0488721804511278,0.4767025089605735,0.27240143369175623,0.25089605734767023
2021,2020-12-13,arsenal,burnley,0,1,1.6,1.4,1.53,4.2,6.25,NA,NA,NA,1.54,4.33,6.84,1.53,4.2,6.25,0.6535947712418301,0.23809523809523808,0.16,1.051690009337068,0.621470932916652,0.22639298270535177,0.1521360843779964
2021,2020-12-15,wolves,chelsea,2,1,0.5,1,5.25,3.8,1.66,NA,NA,NA,5.59,3.9,1.7,5.25,3.8,1.66,0.19047619047619047,0.2631578947368421,0.6024096385542169,1.0560437237672495,0.1803677122351528,0.24919223400909268,0.5704400537557545
2021,2020-12-15,man city,west brom,1,1,2.2,0.4,1.09,11,21,NA,NA,NA,1.11,9.75,23.03,1.09,11,21,0.9174311926605504,0.09090909090909091,0.047619047619047616,1.055959331188689,0.868812998345118,0.08609146983601625,0.04509553181886565
2021,2020-12-16,arsenal,southampton,1,1,0.6,1.2,2.25,3.5,3.1,NA,NA,NA,2.27,3.55,3.32,2.25,3.5,3.1,0.4444444444444444,0.2857142857142857,0.3225806451612903,1.0527393753200205,0.42217898832684825,0.2714007782101167,0.306420233463035
2021,2020-12-16,leicester,everton,0,2,0.8,1.4,2.15,3.6,3.25,NA,NA,NA,2.23,3.62,3.37,2.15,3.6,3.25,0.46511627906976744,0.2777777777777778,0.3076923076923077,1.050586364539853,0.4427206508371961,0.2644026109166588,0.29287673824614513
2021,2020-12-16,leeds,newcastle,5,2,2.7,1.5,1.75,4,4.33,NA,NA,NA,1.78,4.07,4.6,1.75,4,4.33,0.5714285714285714,0.25,0.23094688221709006,1.0523754536456615,0.5429892624813857,0.23755780233560622,0.21945293518300807
2021,2020-12-16,liverpool,tottenham,2,1,1,1.1,1.75,3.8,4.5,NA,NA,NA,1.81,3.9,4.64,1.75,3.8,4.5,0.5714285714285714,0.2631578947368421,0.2222222222222222,1.0568086883876355,0.540711462450593,0.24901185770750991,0.21027667984189727
2021,2020-12-16,west ham,crystal palace,1,1,0.4,1.1,2.05,3.4,3.6,NA,NA,NA,2.09,3.54,3.82,2.05,3.4,3.6,0.48780487804878053,0.29411764705882354,0.2777777777777778,1.059700302885382,0.4603234298608499,0.27754795035727714,0.26212861978187285
2021,2020-12-16,fulham,brighton,0,0,1,0.5,2.87,3.3,2.5,NA,NA,NA,3,3.4,2.53,2.87,3.3,2.5,0.3484320557491289,0.30303030303030304,0.4,1.0514623587794318,0.3313785347043702,0.28819890745501286,0.380422557840617
2021,2020-12-17,aston villa,burnley,0,0,1.5,0.3,1.75,3.8,4.5,NA,NA,NA,1.76,3.93,4.95,1.75,3.8,4.5,0.5714285714285714,0.2631578947368421,0.2222222222222222,1.0568086883876355,0.540711462450593,0.24901185770750991,0.21027667984189727
2021,2020-12-17,sheffield utd,man united,2,3,1.5,1.9,7,4.6,1.44,NA,NA,NA,7.35,4.78,1.47,7,4.6,1.44,0.14285714285714285,0.2173913043478261,0.6944444444444444,1.0546928916494134,0.1354490430230656,0.20611810894814334,0.6584328480287911
2021,2020-12-19,crystal palace,liverpool,0,7,0.3,2.5,6.5,4.33,1.5,NA,NA,NA,6.52,4.53,1.53,6.5,4.33,1.5,0.15384615384615385,0.23094688221709006,0.6666666666666666,1.0514597027299106,0.14631673800405498,0.2196440639783735,0.6340391980175715
2021,2020-12-19,southampton,man city,0,1,0.7,0.9,7,4.5,1.44,NA,NA,NA,6.56,4.72,1.51,7,4.5,1.44,0.14285714285714285,0.2222222222222222,0.6944444444444444,1.0595238095238095,0.1348314606741573,0.2097378277153558,0.6554307116104868
2021,2020-12-19,everton,arsenal,2,1,0.6,1.4,2.45,3.5,2.8,NA,NA,NA,2.5,3.47,2.99,2.45,3.5,2.8,0.4081632653061224,0.2857142857142857,0.35714285714285715,1.0510204081632653,0.3883495145631068,0.27184466019417475,0.33980582524271846
2021,2020-12-19,newcastle,fulham,1,1,1.4,1,2.5,3.25,2.9,NA,NA,NA,2.63,3.33,2.93,2.5,3.25,2.9,0.4,0.3076923076923077,0.3448275862068966,1.0525198938992042,0.3800403225806452,0.2923387096774194,0.3276209677419355
2021,2020-12-20,brighton,sheffield utd,1,1,2.8,0.5,1.65,3.75,5.5,NA,NA,NA,1.69,3.85,5.79,1.65,3.75,5.5,0.6060606060606061,0.26666666666666666,0.18181818181818182,1.0545454545454547,0.5747126436781609,0.2528735632183908,0.17241379310344826
2021,2020-12-20,tottenham,leicester,0,2,0.7,1.7,2.05,3.5,3.6,NA,NA,NA,2.1,3.54,3.79,2.05,3.5,3.6,0.48780487804878053,0.2857142857142857,0.2777777777777778,1.0512969415408442,0.46400294605045106,0.27177315411526415,0.2642238998342846
2021,2020-12-20,man united,leeds,6,2,3.6,1.8,1.66,4.33,4.5,NA,NA,NA,1.73,4.31,4.66,1.66,4.33,4.5,0.6024096385542169,0.23094688221709006,0.2222222222222222,1.055578742993529,0.5706913317009736,0.21878697704933397,0.21052169124969247
2021,2020-12-20,west brom,aston villa,0,3,0,2.4,3.6,3.8,1.95,NA,NA,NA,3.82,3.83,2,3.6,3.8,1.95,0.2777777777777778,0.2631578947368421,0.5128205128205129,1.053756185335133,0.263607257203842,0.2497331910352187,0.4866595517609391
2021,2020-12-21,burnley,wolves,2,1,1.7,1.5,3.5,3.25,2.2,NA,NA,NA,3.73,3.19,2.27,3.5,3.25,2.2,0.2857142857142857,0.3076923076923077,0.45454545454545453,1.0479520479520479,0.2726406101048618,0.2936129647283127,0.43374642516682554
